WKT,Id
"MULTIPOLYGON (((216846.269494941 64611.9684372358,216883.311235692 64615.1434435863,216937.286343643 64605.6184245385,216969.036407143 64580.2183737345,216993.378122493 64534.7099493872,216991.261451593 64498.726544084,216964.803065344 64477.5598350856,216931.994666393 64440.5180943385,216902.361273793 64422.526391685,216856.852849443 64410.8847017344,216833.569469543 64428.8764043879,216807.111083291 64482.851512339,216791.236051542 64535.7682848368,216800.761070592 64570.6933546867,216846.269494941 64611.9684372358)))","0"
"MULTIPOLYGON (((218777.162835895 59555.0167608336,218804.944141458 59565.3355314732,218858.91924941 59566.9230346438,218881.938045447 59559.7792703565,218908.925599422 59538.3479774948,218926.388134345 59507.3916655853,218929.563140696 59461.3540735058,218916.06936371 59426.4290036559,218885.906803385 59408.1727171447,218868.444268459 59399.4414496813,218842.250466072 59393.8851885702,218779.544090657 59408.9664687291,218734.300250172 59444.6852901708,218728.743989058 59478.8166084308,218731.918995408 59505.8041624092,218748.587778746 59535.1729711425,218777.162835895 59555.0167608336)))","0"
"MULTIPOLYGON (((221406.857435562 55598.2180138994,221433.051237949 55603.774275016,221459.245040338 55602.1867718417,221487.026345901 55579.1679758001,221503.695129239 55535.5116384905,221533.063937975 55506.1428297516,221543.382708613 55464.8677471988,221531.4764348 55432.323932115,221508.457638763 55416.4489003643,221483.057587963 55412.4801424295,221455.276282401 55418.8301551249,221429.876231601 55433.9114352893,221403.682429213 55436.2926900517,221374.313620474 55445.0239575133,221349.707321262 55475.9802694283,221336.213544275 55520.4303583261,221347.326066501 55564.0866956394,221382.25113635 55564.8804472256,221406.857435562 55598.2180138994)))","0"
"MULTIPOLYGON (((222266.63923325 56427.688422842,222299.447632201 56417.1050683409,222314.264328502 56396.9966947921,222328.022689353 56350.4299349915,222369.297771903 56241.4213836435,222397.872829052 56199.087965643,222423.272879852 56163.1045603398,222444.439588852 56132.4128322937,222453.964607903 56092.1960851941,222476.189652352 56067.8543698397,222517.464734902 56042.4543190412,222549.214798402 56013.8792618942,222643.406653455 55950.3791348897,222616.948267203 55926.0374195408,222573.556513753 55883.704001544,222529.106424852 55866.7706343401,222497.356361353 55864.6539634373,222407.397848101 55850.8956025913,222379.881126402 55855.1289443895,222357.656081952 55837.1372417435,222334.372702052 55902.7540396396,222287.805942251 56020.2292745896,222286.747606803 56056.2126798946,222288.864277703 56091.1377497409,222261.347556002 56131.3544968385,222204.197441703 56177.9212566409,222149.1639983 56194.854623843,222093.072219451 56173.6879148409,222051.797136901 56160.9878894407,222022.163744302 56171.5712439436,221969.246971801 56192.737952942,221981.9469972 56255.1797444914,222033.805434248 56328.2048905436,222066.613833199 56400.1717011426,222098.3638967 56442.5051191431,222174.5640491 56450.9718027432,222266.63923325 56427.688422842)))","0"
"MULTIPOLYGON (((205937.528658363 52260.3161992058,205959.753702812 52265.6078764591,206005.262127162 52270.3703859858,206020.607991187 52266.1370441858,206019.020488012 52234.9161484092,206014.787146213 52212.6911039576,205998.912114463 52210.5744330604,205983.566250437 52216.9244457576,205961.341205987 52222.7452907376,205932.236981113 52244.4411674626,205937.528658363 52260.3161992058)))","0"
"MULTIPOLYGON (((205819.846166053 55746.0961395204,205865.486882335 55765.2784695495,205911.127598616 55775.200364396,205955.445395585 55766.6013888624,206000.424652209 55742.1273815781,206030.190336742 55699.7939635832,206034.820554335 55672.6741176751,206032.836175366 55649.5230297092,206023.575740179 55621.0802644901,205983.888160802 55591.3145799581,205911.127598616 55574.1166288964,205879.377535116 55577.4239271767,205830.429520552 55613.8042082675,205804.63259396 55679.9501738958,205808.601351895 55733.5284060501,205819.846166053 55746.0961395204)))","0"
"MULTIPOLYGON (((195946.381193426 54603.3804860339,195967.018734703 54616.8742630184,196013.850078365 54614.4930082578,196046.393893451 54594.6492185723,196076.556453778 54565.2804098334,196092.431485528 54532.7365947422,196109.894020454 54465.2677098066,196102.750256167 54416.8488629684,196077.350205366 54383.5112962928,196047.18764504 54376.3675320055,196007.500065665 54376.3675320055,195964.637479939 54398.5925764572,195932.093664852 54436.6926526595,195918.599887866 54502.5740344189,195924.949900565 54557.3428939562,195946.381193426 54603.3804860339)))","0"
"MULTIPOLYGON (((193977.20256757 50985.8410894945,193968.603592038 50982.5337912142,193956.035858569 50988.4869281184,193940.160826819 51014.2838547137,193936.192068883 51034.127644401,193924.947254725 51038.0964023359,193906.426384351 51040.0807813089,193891.212812258 51051.3255954627,193893.197191225 51068.5235465299,193898.488868476 51095.6433924325,193913.70244057 51113.5028031506,193926.931633696 51120.7788593713,193959.343156852 51131.3622138668,194004.983873133 51102.2579889968,194037.395396288 51085.7214975916,194057.239185977 51053.3099744357,194052.608968383 51033.4661847446,194037.395396288 51017.591152994,194018.874525915 51007.0077984929,194000.353655539 50993.778605368,193977.20256757 50985.8410894945)))","0"
"MULTIPOLYGON (((191811.65641356 48357.9478649609,191823.562687373 48369.0603871848,191843.406477062 48371.4416419454,191891.031572311 48361.9166228976,191948.181686611 48337.3103236835,192002.950546148 48320.6415403448,191998.981788212 48287.3039736692,191979.931750111 48235.7101204842,191966.437973124 48215.0725792069,191957.706705661 48184.9100188836,191940.244170737 48169.8287387192,191928.337896923 48188.0850252341,191909.287858821 48195.2287895214,191899.762839774 48186.497522058,191876.744043735 48188.0850252341,191809.275158799 48204.7538085692,191779.112598472 48218.2475855574,191771.968834185 48232.5351141319,191779.90635006 48278.5727062058,191792.606375461 48332.5478141587,191811.65641356 48357.9478649609)))","0"
"MULTIPOLYGON (((192277.525095297 46834.7597352508,192312.45016515 46910.4307199214,192323.033519649 46924.7182485014,192327.796029173 46945.3557897732,192339.966886847 46958.0558151715,192357.9585895 46968.1100019515,192374.891956698 46968.1100019515,192387.591982096 46955.9391442742,192414.050368348 46944.2974543236,192444.212928675 46938.4766093493,192462.733799049 46933.1849320997,192482.842172598 46932.1265966464,192515.650571549 46921.0140744224,192538.93395145 46908.843216747,192565.392337698 46893.497352723,192607.7257557 46880.7973273247,192626.246626073 46871.801475998,192635.771645124 46845.3430897463,192637.359148299 46824.7055484708,192631.538303324 46813.5930262469,192614.604936124 46798.2471622247,192589.204885324 46792.4263172485,192540.521454625 46786.6054722741,192511.946397474 46778.138788674,192463.262966773 46767.555434173,192435.217077348 46758.0304151252,192393.941994798 46758.5595828462,192357.429421772 46774.9637823235,192338.379383674 46792.4263172485,192324.091855098 46796.1304913219,192299.750139749 46818.3555357736,192277.525095297 46834.7597352508)))","0"
"MULTIPOLYGON (((190859.245349015 38885.2978988197,190920.364221254 38918.6354655009,190959.258049041 38904.3479369208,190984.658099841 38844.0228162725,191014.820660166 38774.9664281625,190994.976870479 38713.0538043324,190960.845552216 38691.6225114707,190913.220456967 38705.1162884608,190860.039100603 38744.0101162475,190829.082788691 38789.253956737,190829.876540279 38853.5478353258,190859.245349015 38885.2978988197)))","0"
"MULTIPOLYGON (((178616.555360162 25686.8017934971,178654.258560568 25692.0934707448,178705.852413756 25696.7236883361,178785.227572505 25692.7549304012,178823.592232567 25668.2809231225,178852.034997787 25629.2548034005,178854.019376756 25592.8745223098,178788.534870788 25584.9370064326,178711.80555066 25584.9370064326,178629.784553287 25613.3797716517,178590.758433566 25652.4058913682,178588.774054598 25674.8955196831,178616.555360162 25686.8017934971)))","0"
"MULTIPOLYGON (((179745.115777005 27888.3710403815,179645.896828567 27876.4647665694,179584.381080535 27887.7095807269,179544.032041505 27920.1211038828,179508.313220066 27961.7930622268,179489.79234969 28008.7566978205,179510.959058691 28031.2463261355,179538.740364254 28063.6578492913,179548.000799441 28058.3661720436,179545.354960817 28039.8453016635,179560.56853291 28035.8765437286,179585.703999847 28038.5223823525,179602.240491253 28025.9546488822,179631.344716129 27996.1889643501,179658.464562033 27989.5743677914,179673.67813413 27962.4545218833,179690.876085192 27940.6263532285,179714.027173161 27941.9492725413,179718.657390756 27930.0429987274,179727.917825942 27931.3659180403,179746.438696316 27931.3659180403,179754.376212191 27919.4596442264,179753.714752535 27902.9231528193,179745.115777005 27888.3710403815)))","0"
"MULTIPOLYGON (((159907.016237023 30102.8779971749,159924.478771949 30110.815513052,159943.528810049 30108.4342582915,159973.691370374 30088.5904686004,159987.978898948 30071.1279336754,159994.328911648 30039.377870176,159984.803892599 30036.9966154154,159992.741408472 30013.977819372,159991.153905299 29998.8965392131,159965.753854499 29984.6090106387,159924.478771949 29985.4027622249,159899.078721149 29979.846501112,159879.234931461 30007.6278066766,159875.266173524 30043.3466281109,159882.409937811 30079.859201137,159907.016237023 30102.8779971749)))","0"
"MULTIPOLYGON (((151735.11574076 36281.7787009384,151746.757430708 36300.8287390396,151783.799171461 36291.8328877129,151801.261706383 36274.8995205108,151842.536788934 36274.3703527879,151844.124292109 36244.7369601857,151847.828466184 36188.6451813374,151831.42426671 36162.1867950857,151792.26585506 36143.1367569901,151760.515791561 36127.7908929624,151754.165778859 36137.8450797368,151742.524088908 36180.7076654602,151734.057405309 36221.982748013,151735.11574076 36281.7787009384)))","0"
"MULTIPOLYGON (((168504.917678094 40879.2201669682,168566.301134193 40995.6370664705,168671.076343745 41019.9787818193,168750.451502495 41030.5621363204,168799.134933195 41013.6287691221,168853.110041143 41013.6287691221,168914.493497246 40973.4120220169,168948.360231645 40922.6119204219,168973.760282446 40863.3451352231,168990.693649647 40795.6116664186,168961.060257044 40759.6282611191,168932.485199896 40758.5699256714,168897.560130045 40705.653153168,168838.293344845 40661.2030642703,168768.443205143 40626.2779944185,168710.234755395 40634.7446780186,168660.492989243 40644.2696970701,168619.217906693 40594.5279309191,168553.601108794 40561.7195319701,168468.934272794 40568.0695446674,168356.750715095 40625.2196589708,168293.250588092 40684.4864441697,168276.317220892 40780.7949701231,168357.809050543 40849.5867743697,168504.917678094 40879.2201669682)))","0"
"MULTIPOLYGON (((163425.264706285 44057.0707935039,163469.714795186 44063.4208062068,163505.698200488 44067.6541480068,163523.689903137 44053.895787159,163552.264960286 44023.2040591035,163551.206624838 43989.337324705,163525.806574037 43979.8123056535,163501.464858688 43960.762267556,163463.364782487 43942.7705649044,163445.373079837 43947.0039067045,163426.323041736 43988.2789892573,163404.097997287 44032.729078155,163425.264706285 44057.0707935039)))","0"
"MULTIPOLYGON (((178207.041548884 46332.7052816413,178230.060344921 46347.7865618058,178282.447949695 46355.7240776774,178304.672994147 46347.7865618058,178317.373019545 46328.7365237046,178335.629306058 46293.8114538547,178352.298089396 46281.1114284545,178364.20436321 46252.5363713074,178353.885592571 46243.805103844,178337.216809234 46232.6925816163,178341.18556717 46222.3738109767,178338.80431241 46205.7050276417,178322.135529072 46185.0674863663,178306.260497322 46176.3362189084,178294.354223508 46181.0987284295,178258.63540207 46188.2424927168,178217.36031952 46192.2112506535,178196.722778247 46193.7987538278,178176.878988557 46216.0237982813,178168.941472683 46262.0613903552,178186.404007608 46304.9239760768,178207.041548884 46332.7052816413)))","0"
"MULTIPOLYGON (((177717.319135305 52229.3138456922,177731.60666388 52237.2513615713,177764.944230556 52241.2201195061,177791.138032943 52232.4888520446,177807.013064694 52211.0575591829,177813.363077393 52181.688750444,177797.488045643 52153.113693295,177764.944230556 52142.7949226573,177729.225409117 52141.2074194811,177712.55662578 52154.7011964694,177691.919084505 52167.4012218695,177689.537829743 52196.7700306084,177717.319135305 52229.3138456922)))","0"
"MULTIPOLYGON (((182854.567604248 48775.4471289292,182883.671829124 48799.259676557,182918.729190904 48810.5044907145,182947.833415779 48811.165950371,182976.937640655 48796.6138379332,182991.489753093 48771.4783709943,182998.765809312 48741.7126864623,182992.151212749 48705.3324053697,182969.661584436 48676.2281804942,182942.541738529 48656.3843908086,182899.546860874 48654.4000118412,182857.213442873 48672.2594225593,182838.692572499 48704.6709457152,182841.999870779 48745.0199847482,182854.567604248 48775.4471289292)))","0"
"MULTIPOLYGON (((180427.032514013 52721.3317915369,180456.798198545 52743.1599601917,180473.003960123 52741.5063110534,180488.878991873 52728.9385775831,180509.384241218 52711.4098966923,180521.951974687 52699.8343527094,180527.905111591 52684.9515104406,180522.613434341 52670.7301278338,180504.092563966 52663.1233417857,180483.256584794 52661.1389628183,180460.105496826 52660.4775031619,180444.561194903 52660.8082329873,180435.300759716 52669.7379383519,180427.69397367 52686.2744297516,180424.055945558 52713.3942756597,180427.032514013 52721.3317915369)))","0"
"MULTIPOLYGON (((181596.934159374 56727.47322396,181600.90291731 56744.0097153671,181615.455029747 56751.2857715841,181639.929037028 56749.9628522713,181671.017640872 56746.655553991,181696.814567467 56738.0565784574,181710.043760593 56721.5200870521,181708.059381623 56691.0929428637,181694.830188497 56673.2335321456,181681.600995374 56662.6501776446,181664.403044309 56660.0043390207,181650.51239153 56665.9574759305,181622.069626311 56685.1398059595,181603.548755934 56693.7387814876,181594.288320747 56706.3065149579,181596.934159374 56727.47322396)))","0"
"MULTIPOLYGON (((175973.345273303 59071.6686067935,175959.057744728 59006.5809766185,175935.245197104 58962.9246393088,175891.588859791 58943.0808496196,175866.982560578 58988.3246901073,175831.26373914 59010.5497345589,175788.401153415 59030.3935242444,175798.719924052 59054.2060718685,175747.126070864 59108.9749314096,175740.776058164 59130.4062242713,175681.244689101 59150.2500139568,175664.575905764 59175.650064759,175674.100924814 59191.5250965096,175699.500975614 59182.7938290462,175726.48852959 59173.2688099947,175748.71357404 59154.2187718973,175780.463637539 59158.9812814202,175802.688681991 59141.5187464934,175832.057490728 59131.1999758612,175832.851242315 59095.4811544195,175844.757516126 59085.9561353717,175941.114912274 59079.7261970527,175973.345273303 59071.6686067935)))","0"
"MULTIPOLYGON (((194452.902421664 62461.7300431691,194476.714969286 62480.7800812703,194523.546312948 62501.4176225476,194578.315172486 62502.211374132,194609.2714844 62488.7175971493,194646.577809011 62454.5862788819,194670.390356636 62415.6924510952,194681.502878862 62383.1486360114,194671.977859811 62349.8110693283,194659.277834412 62302.1859740838,194644.196554251 62267.2609042376,194617.209000275 62246.6233629584,194587.046439948 62233.9233375546,194535.452586763 62235.5108407326,194492.590001036 62251.3858724814,194462.427440709 62272.0234137569,194439.756427183 62285.956359854,194423.881395433 62299.1855529789,194413.959500588 62317.7064233534,194407.658581173 62348.2235661596,194408.006363682 62362.6856799796,194412.636581277 62394.4357434791,194420.574097151 62418.248291105,194433.852383561 62440.2987503093,194452.902421664 62461.7300431691)))","0"
"MULTIPOLYGON (((197679.206586638 63686.2929105237,197694.77352346 63701.036445396,197720.702741984 63707.3864580989,197757.744482734 63699.9781099483,197773.133857829 63684.9699912146,197779.748454388 63653.8813873716,197773.795317483 63626.7615414634,197762.550503326 63610.2250500564,197741.340283261 63599.4362421948,197714.352729284 63592.5570617709,197687.365175309 63590.9695585966,197674.135982184 63606.8445903473,197667.256801761 63650.2363437954,197669.37347266 63676.6947300415,197669.902640386 63677.2238977719,197679.206586638 63686.2929105237)))","0"
"MULTIPOLYGON (((200379.149188927 39956.7511895578,200424.128445553 39963.365786124,200457.201428368 39959.3970281836,200531.284909866 39962.0428668093,200519.378636053 39902.5114977472,200478.368137365 39897.2198204976,200437.357638678 39901.1885784324,200421.482606928 39829.7509355582,200398.992978618 39631.3130386826,200373.857511678 39587.6567013711,200400.315897928 39547.9691219963,200396.34713999 39501.6669460572,200364.597076492 39435.5209804308,200343.430367489 39381.2812886201,200269.346885989 39324.3957581799,200150.284147864 39287.3540174309,200088.106940176 39266.1873084307,200031.221409741 39211.94761662,200002.117184863 39226.4997290559,200025.929732488 39254.2810346149,200069.586069804 39304.5519684963,200048.419360803 39329.6874354314,200032.544329051 39391.8646431156,199991.533830363 39398.4792396817,199990.210911053 39439.4897383675,199982.273395176 39476.5314791221,199946.554573738 39461.9793666806,199937.294138551 39481.8231563717,199902.898236426 39491.0835915562,199868.5023343 39452.7189314924,199824.845996987 39461.9793666806,199860.564818425 39501.6669460572,199826.1689163 39536.0628481824,199816.908481113 39590.3025399931,199773.252143799 39622.0526034962,199787.80425624 39696.136084998,199834.106432175 39733.1778257471,199901.575317113 39753.0216154326,199995.502588301 39784.771678932,200061.648553926 39845.6259673089,200154.252905802 39939.553238498,200211.138436239 39997.7616882492,200265.378128052 39999.0846075583,200379.149188927 39956.7511895578)))","0"
"MULTIPOLYGON (((203887.111048658 48136.0469421539,203916.744441258 48133.9302712549,203948.494504758 48095.8301950525,203982.361239159 48069.3718088027,204010.936296308 48035.5050744023,204061.73639791 47962.4799283501,204049.036372508 47923.3215167001,203963.311201058 47891.5714532007,203914.627770359 47916.9715039991,203887.111048658 47948.7215675041,203867.002675109 47955.0715802014,203847.952637007 47976.2382892016,203849.010972457 48001.6383400001,203814.085902608 48023.8633844517,203847.952637007 48054.5551124997,203870.177681457 48087.3635114506,203845.835966108 48110.6468913499,203887.111048658 48136.0469421539)))","0"
"MULTIPOLYGON (((182927.305259356 63071.6443570163,182897.142699031 63016.0817458928,182868.56764188 62994.6504530292,182859.836374419 62978.7754212786,182807.448769642 62970.8379054032,182785.223725192 62950.994115714,182753.473661692 62961.3128863517,182760.617425981 62983.5379308034,182727.279859305 62989.8879435044,182697.11729898 62970.8379054032,182637.585929917 62981.156676041,182614.567133879 62954.9628736544,182581.229567204 62967.6628990527,182513.760682265 62983.5379308034,182470.104344953 62988.3004403263,182455.816816378 63015.2879943028,182503.441911628 63023.2255101781,182487.566879879 63053.3880705051,182424.066752878 63073.2318601906,182358.979122702 63078.7881213035,182337.547829841 63094.6631530542,182350.24785524 63114.5069427378,182376.441657628 63100.2194141671,182400.254205253 63123.2382102031,182419.304243354 63128.794471316,182461.373077491 63116.8881975058,182479.629364003 63129.5882229041,182495.504395753 63141.4944967199,182497.885650516 63114.5069427378,182513.760682265 63119.2694522683,182527.254459254 63131.9694776665,182536.779478304 63144.6695030648,182561.385777515 63135.144484017,182585.198325141 63137.5257387795,182593.135841016 63112.9194395654,182616.154637055 63101.8069173396,182648.698452141 63077.2006181292,182677.273509293 63049.4193125647,182693.94229263 63048.6255609766,182716.167337079 63058.1505800299,182734.423623591 63068.4693506658,182749.504903754 63101.8069173396,182770.142445031 63113.7131911535,182793.161241068 63134.350732429,182808.242521231 63112.1256879773,182834.436323618 63124.0319617912,182870.155145056 63124.0319617912,182893.173941094 63106.5694268644,182927.305259356 63097.0444078147,182936.830278405 63089.1068919413,182927.305259356 63071.6443570163)))","0"
"MULTIPOLYGON (((184102.480542158 66516.1756731644,184113.725356313 66536.0194628499,184146.798339128 66546.6028173491,184173.918185033 66539.9882207885,184201.038030941 66533.3736242242,184216.913062689 66510.2225362565,184243.371448941 66471.1964165382,184235.433933066 66453.9984654747,184199.715111626 66460.613062039,184172.595265721 66448.7067882232,184139.522282908 66431.5088371634,184117.032654596 66455.9828444421,184102.480542158 66516.1756731644)))","0"
"MULTIPOLYGON (((184951.42873311 69700.2792983167,184962.541255334 69653.1833707914,184959.895416709 69610.3207850661,184954.603739461 69587.0374051668,184923.382843684 69597.0915919412,184917.561998711 69628.312487714,184885.811935211 69639.9541776665,184879.991090235 69665.8833961915,184897.45362516 69710.3334850911,184933.966198185 69715.6251623407,184951.42873311 69700.2792983167)))","0"
"MULTIPOLYGON (((184247.040345166 70944.5400333647,184235.927822942 70846.9085881021,184230.371561829 70816.7460277788,184188.302727692 70777.8521999884,184167.665186415 70761.1834166534,184137.50262609 70765.1521745902,184129.565110216 70796.9022380896,184098.608798305 70798.4897412676,184079.558760203 70800.87099603,184058.12746734 70828.652301589,184031.139913366 70847.7023396902,184009.708620504 70872.3086389042,184019.233639554 70884.2149127144,184051.777454641 70871.5148873162,184054.952460991 70850.8773460407,184067.65248639 70854.8461039774,184088.290027665 70835.0023142919,184095.433791953 70824.6835436542,184123.215097516 70823.0960404761,184157.346415778 70820.7147857137,184183.540218165 70834.2085627019,184192.271485629 70877.8649000134,184218.465288016 70923.9024920892,184247.040345166 70944.5400333647)))","0"
"MULTIPOLYGON (((185538.882483852 73642.7635890916,185548.804378695 73607.70622731,185538.221024195 73595.1384938415,185515.069936227 73585.8780586571,185505.148041382 73595.7999534998,185480.012574445 73573.3103251848,185447.601051289 73556.1123741232,185423.788503664 73538.9144230597,185390.054061194 73524.3623106238,185368.887352194 73547.5133985914,185362.934215289 73593.8155745324,185384.762383943 73603.0760097168,185430.403100226 73618.9510414675,185466.121921664 73622.2583397441,185494.564686881 73638.1333715003,185534.252266257 73650.0396453105,185538.882483852 73642.7635890916)))","0"
